rule_id$$table$$columns$$check$$check_details$$required$$valid$$hasSample$$tags$$errorMessage$$failedRowsSample
54$$tc_act_sec_usage$$ASSETID$$length$$"{\"max\": 32}"$$2038568$$2038568$$false$$ICD-1.2$$$$
55$$tc_act_sec_usage$$ASSETID$$complete$$$$2038568$$2038568$$false$$ICD-1.2$$$$
646$$tc_act_sec_usage$$ASSETID$$complete$$$$2038568$$2038568$$false$$ADW-ICD-1.8$$$$
63$$tc_act_sec_usage$$DELETEFLAG$$length$$"{\"max\": 1}"$$2038568$$2038568$$false$$ICD-1.2$$$$
64$$tc_act_sec_usage$$DELETEFLAG$$complete$$$$2038568$$2038568$$false$$ICD-1.2$$$$
648$$tc_act_sec_usage$$ENDVALUE$$length$$"{\"max\": 22}"$$2038568$$2038568$$false$$ADW-ICD-1.8$$$$
57$$tc_act_sec_usage$$EVENTID$$length$$"{\"max\": 32}"$$2038568$$2038568$$false$$ICD-1.2$$$$
58$$tc_act_sec_usage$$EVENTID$$complete$$$$2038568$$2038568$$false$$ICD-1.2$$$$
650$$tc_act_sec_usage$$EVENTID$$complete$$$$2038568$$2038568$$false$$ADW-ICD-1.8$$$$
652$$tc_act_sec_usage$$EVENTUSAGE$$length$$"{\"max\": 22}"$$2038568$$2038568$$false$$ADW-ICD-1.8$$$$
654$$tc_act_sec_usage$$STARTVALUE$$length$$"{\"max\": 22}"$$2038568$$2038568$$false$$ADW-ICD-1.8$$$$
60$$tc_act_sec_usage$$USAGEPARAMETERVALUE$$length$$"{\"max\": 30}"$$2038568$$2038568$$false$$ICD-1.2$$$$
61$$tc_act_sec_usage$$USAGEPARAMETERVALUE$$complete$$$$2038568$$2038568$$false$$ICD-1.2$$$$
656$$tc_activity$$ACTIVITYPLANNEDEND$$complete$$$$5268359$$5268359$$false$$ADW-ICD-1.8$$$$
657$$tc_activity$$ACTIVITYPLANNEDSTART$$complete$$$$5268359$$5268359$$false$$ADW-ICD-1.8$$$$
120$$tc_activity$$ACTIVITYSPECIALINSTRUCTIONS$$length$$"{\"max\": 4000}"$$5268359$$5268359$$false$$ICD-1.2$$$$
114$$tc_activity$$ACTIVITYTYPE$$length$$"{\"max\": 255}"$$5268359$$5268359$$false$$ICD-1.2$$$$
115$$tc_activity$$ACTIVITYTYPE$$complete$$$$5268359$$5268359$$false$$ICD-1.2$$$$
117$$tc_activity$$ACTIVITYTYPEDESCRIPTION$$length$$"{\"max\": 500}"$$5268359$$5268359$$false$$ICD-1.2$$$$
66$$tc_activity$$ASSETID$$length$$"{\"max\": 50}"$$5268359$$5268359$$false$$ICD-1.2$$$$
660$$tc_activity$$ASSETID$$complete$$$$5268359$$5268359$$false$$ADW-ICD-1.8$$$$
