,db,table,column,completeness,dataType,dataTypeBool,dataTypeFloat,dataTypeInt,dataTypeStr,dataTypeUnknown,distinctValues,min,max,stdDev,hist,hasHist
347,GoldESP Raw,CAT1_MERGED_DATA_TABLE,WARRANTY_MGR2,0.0,Unknown,0,0,0,0,73703,0,,,,,False
348,GoldESP Raw,CAT1_MERGED_DATA_TABLE,WEIGHT_BAL,0.9999864,String,0,0,0,73702,1,3,,,,"[{""value"":""N"",""count"":73700,""ratio"":0.9999593},{""value"":""EA"",""count"":1,""ratio"":1.3567968E-5},{""value"":""Y"",""count"":1,""ratio"":1.3567968E-5},{""value"":""NullValue"",""count"":1,""ratio"":1.3567968E-5}]",True
349,GoldESP Raw,CAT1_MERGED_DATA_TABLE,WIP_TYPE,0.0,Unknown,0,0,0,0,73703,0,,,,,False
350,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,CAGE,1.0,String,0,0,51,4,0,5,,,,"[{""value"":""77272"",""count"":44,""ratio"":0.8},{""value"":""S0123"",""count"":2,""ratio"":0.036363635},{""value"":""81205"",""count"":2,""ratio"":0.036363635},{""value"":""73992"",""count"":5,""ratio"":0.09090909},{""value"":""U7941"",""count"":2,""ratio"":0.036363635}]",True
351,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,CHANGE_TABLE,1.0,String,0,0,0,55,0,2,,,,"[{""value"":""PART"",""count"":54,""ratio"":0.9818182},{""value"":""POS"",""count"":1,""ratio"":0.018181818}]",True
352,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,CHANGE_TYPE,1.0,String,0,0,0,55,0,5,,,,"[{""value"":""F"",""count"":1,""ratio"":0.018181818},{""value"":""A"",""count"":26,""ratio"":0.47272727},{""value"":""C"",""count"":26,""ratio"":0.47272727},{""value"":""D"",""count"":1,""ratio"":0.018181818},{""value"":""S"",""count"":1,""ratio"":0.018181818}]",True
353,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,LSAR_ALC,1.0,Integral,0,0,0,0,0,2,0.0,1.0,0.18719327529067276,"[{""value"":""1"",""count"":2,""ratio"":0.036363635},{""value"":""0"",""count"":53,""ratio"":0.96363634}]",True
354,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,LSAR_EIAC,1.0,String,0,0,0,55,0,4,,,,"[{""value"":""C6"",""count"":5,""ratio"":0.09090909},{""value"":""M2"",""count"":2,""ratio"":0.036363635},{""value"":""C6A"",""count"":46,""ratio"":0.8363636},{""value"":""WATCHKEEP0"",""count"":2,""ratio"":0.036363635}]",True
355,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,LSAR_LCN,1.0,String,0,0,0,55,0,28,,,,"[{""value"":""6A53806060"",""count"":2,""ratio"":0.036363635},{""value"":""6A53806034"",""count"":2,""ratio"":0.036363635},{""value"":""6A5380605201"",""count"":2,""ratio"":0.036363635},{""value"":""C67180010303"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805047"",""count"":2,""ratio"":0.036363635},{""value"":""6A53806018"",""count"":2,""ratio"":0.036363635},{""value"":""W1D73B01"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805071"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805063"",""count"":2,""ratio"":0.036363635},{""value"":""6A5450050701"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805057"",""count"":2,""ratio"":0.036363635},{""value"":""6A7110030117"",""count"":2,""ratio"":0.036363635},{""value"":""6A53806048"",""count"":2,""ratio"":0.036363635},{""value"":""M25321140115"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805061"",""count"":2,""ratio"":0.036363635},{""value"":""C67180010301"",""count"":3,""ratio"":0.054545455},{""value"":""6A53805073"",""count"":2,""ratio"":0.036363635},{""value"":""6A53806076"",""count"":2,""ratio"":0.036363635},{""value"":""6A634205"",""count"":2,""ratio"":0.036363635},{""value"":""6A5450050703"",""count"":2,""ratio"":0.036363635},{""value"":""6A545005130103"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805059"",""count"":2,""ratio"":0.036363635},{""value"":""6A53806013"",""count"":2,""ratio"":0.036363635},{""value"":""6A6710175907"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805069"",""count"":2,""ratio"":0.036363635},{""value"":""6A53805055"",""count"":2,""ratio"":0.036363635},{""value"":""6A632003AC"",""count"":2,""ratio"":0.036363635}]",True
356,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,PART,1.0,String,0,0,0,55,0,26,,,,"[{""value"":""MS21908D16"",""count"":2,""ratio"":0.036363635},{""value"":""114S3904-27"",""count"":2,""ratio"":0.036363635},{""value"":""114S6501-21"",""count"":2,""ratio"":0.036363635},{""value"":""114S1634-43"",""count"":2,""ratio"":0.036363635},{""value"":""145S6505-7"",""count"":2,""ratio"":0.036363635},{""value"":""114S6502-67"",""count"":2,""ratio"":0.036363635},{""value"":""145S4122-4"",""count"":2,""ratio"":0.036363635},{""value"":""114S4906-84"",""count"":2,""ratio"":0.036363635},{""value"":""145S4103-23"",""count"":2,""ratio"":0.036363635},{""value"":""NAS75-08-008"",""count"":2,""ratio"":0.036363635},{""value"":""114S6107-1"",""count"":2,""ratio"":0.036363635},{""value"":""145S4908-20"",""count"":2,""ratio"":0.036363635},{""value"":""EA5321A509-049"",""count"":2,""ratio"":0.036363635},{""value"":""414S6501-6"",""count"":2,""ratio"":0.036363635},{""value"":""PDC-3-HK"",""count"":3,""ratio"":0.054545455},{""value"":""BACR10V5"",""count"":2,""ratio"":0.036363635},{""value"":""114S6104-25"",""count"":2,""ratio"":0.036363635},{""value"":""114S1634-95"",""count"":2,""ratio"":0.036363635},{""value"":""414S6501-5"",""count"":2,""ratio"":0.036363635},{""value"":""114P8031-43"",""count"":2,""ratio"":0.036363635},{""value"":""114S3905-35"",""count"":2,""ratio"":0.036363635},{""value"":""PDC3HK"",""count"":2,""ratio"":0.036363635},{""value"":""145S3617-8"",""count"":2,""ratio"":0.036363635},{""value"":""114S6501-33"",""count"":2,""ratio"":0.036363635},{""value"":""114S1634-101"",""count"":2,""ratio"":0.036363635},{""value"":""114S1635-15"",""count"":2,""ratio"":0.036363635},{""value"":""4101839-501"",""count"":2,""ratio"":0.036363635}]",True
357,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,RECORDED_ON,1.0,String,0,0,0,55,0,1,,,,"[{""value"":""29-SEP-23"",""count"":55,""ratio"":1.0}]",True
358,GoldESP Raw,CATALOG_MAPPINGS_DATA_TABLE,RUN_ON,1.0,String,0,0,0,55,0,1,,,,"[{""value"":""29-SEP-23"",""count"":55,""ratio"":1.0}]",True
359,GoldESP Raw,CATZ_MERGED_DATA_TABLE,CAGE,0.24210756,String,0,0,17,1095,3481,852,,,,,False
360,GoldESP Raw,CATZ_MERGED_DATA_TABLE,COMMENTS,0.5096887,String,0,0,75,2266,2252,264,,,,,False
361,GoldESP Raw,CATZ_MERGED_DATA_TABLE,LAST_CHANGED_ON,0.19181363,String,0,0,774,107,3712,47,,,,"[{""value"":""7-311113690-601~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":""12-JUN-09"",""count"":1,""ratio"":2.1772263E-4},{""value"":""05-NOV-12"",""count"":1,""ratio"":2.1772263E-4},{""value"":""18-DEC-06"",""count"":1,""ratio"":2.1772263E-4},{""value"":""50866-001~31435"",""count"":1,""ratio"":2.1772263E-4},{""value"":""17-AUG-10"",""count"":1,""ratio"":2.1772263E-4},{""value"":""26-MAY-22"",""count"":15,""ratio"":0.0032658393},{""value"":""15-MAR-21"",""count"":1,""ratio"":2.1772263E-4},{""value"":""15-DEC-06"",""count"":1,""ratio"":2.1772263E-4},{""value"":""7-111220120-21~02731"",""count"":1,""ratio"":2.1772263E-4},{""value"":""17-AUG-16"",""count"":2,""ratio"":4.3544525E-4},{""value"":""21-JUN-11"",""count"":1,""ratio"":2.1772263E-4},{""value"":""NullValue"",""count"":3712,""ratio"":0.80818635},{""value"":""7-311140177-1~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":""CTSG700~K0058"",""count"":1,""ratio"":2.1772263E-4},{""value"":""18-AUG-14"",""count"":1,""ratio"":2.1772263E-4},{""value"":""27-JAN-20"",""count"":1,""ratio"":2.1772263E-4},{""value"":""22-JAN-09"",""count"":2,""ratio"":4.3544525E-4},{""value"":""26-JUL-19"",""count"":1,""ratio"":2.1772263E-4},{""value"":""29-JAN-07"",""count"":1,""ratio"":2.1772263E-4},{""value"":""12-MAY-11"",""count"":1,""ratio"":2.1772263E-4},{""value"":""27-NOV-15"",""count"":1,""ratio"":2.1772263E-4},{""value"":""EA6300V111-001~U7941"",""count"":1,""ratio"":2.1772263E-4},{""value"":"" 53 & 54)\"""",""count"":1,""ratio"":2.1772263E-4},{""value"":""22-JUL-15"",""count"":1,""ratio"":2.1772263E-4},{""value"":""12-OCT-11"",""count"":8,""ratio"":0.001741781},{""value"":""7-111220120-22~02731"",""count"":1,""ratio"":2.1772263E-4},{""value"":""1"",""count"":774,""ratio"":0.1685173},{""value"":""184570-0001~19397"",""count"":1,""ratio"":2.1772263E-4},{""value"":""EA3100V052-001~U7941"",""count"":1,""ratio"":2.1772263E-4},{""value"":""10-JUL-19"",""count"":36,""ratio"":0.0078380145},{""value"":""7-511113695-103~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":"" REPLACEMENT PART NUMBER OR WORKED ON FIELDS OF MAINTENANCE WORK ORDERS.<?XML:NAMESPACE PREFIX = \""\""O\""\"" NS = \""\""URN:SCHEMAS-MICROSOFT-COM:OFFICE:OFFICE\""\"" /><O:P></O:P></SPAN></P>\"""",""count"":1,""ratio"":2.1772263E-4},{""value"":""185470-0001~19397"",""count"":1,""ratio"":2.1772263E-4},{""value"":""26-JUL-20"",""count"":1,""ratio"":2.1772263E-4},{""value"":""29-JUL-09"",""count"":1,""ratio"":2.1772263E-4},{""value"":""21-NOV-11"",""count"":1,""ratio"":2.1772263E-4},{""value"":""14-DEC-06"",""count"":1,""ratio"":2.1772263E-4},{""value"":""17-JUN-11"",""count"":1,""ratio"":2.1772263E-4},{""value"":""7-311140177-2~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":""EU5331B089-101~U7941"",""count"":1,""ratio"":2.1772263E-4},{""value"":""145H7300-31~77272"",""count"":1,""ratio"":2.1772263E-4},{""value"":""7-311113690-602~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":""7-511113695-101~8V613"",""count"":1,""ratio"":2.1772263E-4},{""value"":""EU5331B089-103~U7941"",""count"":1,""ratio"":2.1772263E-4},{""value"":""05-MAY-11"",""count"":1,""ratio"":2.1772263E-4},{""value"":""24-MAY-11"",""count"":2,""ratio"":4.3544525E-4},{""value"":""29-JAN-13"",""count"":1,""ratio"":2.1772263E-4},{""value"":""26-APR-18"",""count"":1,""ratio"":2.1772263E-4},{""value"":""0201-KIR-01~K0802"",""count"":1,""ratio"":2.1772263E-4}]",True
362,GoldESP Raw,CATZ_MERGED_DATA_TABLE,PART,1.0,String,0,0,49,4544,0,1119,,,,,False
363,GoldESP Raw,CATZ_MERGED_DATA_TABLE,PART_CAGE,0.08208143,String,0,0,33,344,4216,237,,,,,False
364,GoldESP Raw,CATZ_MERGED_DATA_TABLE,VERSION_NUMBER,0.04158502,String,0,0,177,14,4402,8,,,,"[{""value"":""NullValue"",""count"":4402,""ratio"":0.958415},{""value"":""22-NOV-11"",""count"":11,""ratio"":0.0023949489},{""value"":""21-FEB-22"",""count"":1,""ratio"":2.1772263E-4},{""value"":""5"",""count"":1,""ratio"":2.1772263E-4},{""value"":""1"",""count"":122,""ratio"":0.02656216},{""value"":""FAAIT"",""count"":1,""ratio"":2.1772263E-4},{""value"":""K0058"",""count"":1,""ratio"":2.1772263E-4},{""value"":""2"",""count"":40,""ratio"":0.0087089045},{""value"":""3"",""count"":14,""ratio"":0.0030481168}]",True
365,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,CERT_POINT_REF,1.0,String,0,0,0,24,0,24,,,,"[{""value"":""WorkOrder.DefHus.SupervisorBy"",""count"":1,""ratio"":0.041666668},{""value"":""ItemFuelingRecordBy"",""count"":1,""ratio"":0.041666668},{""value"":""Task.ExtensionAuthBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.CoordBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.AircraftServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.CoordBy.FS.NR"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Mf700By"",""count"":1,""ratio"":0.041666668},{""value"":""WorkStepAuth.3rdSig"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Spare1ServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Spare5ServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""Task.DefermentAuthBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.AvionicServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""WorkStepAuth.2ndSig"",""count"":1,""ratio"":0.041666668},{""value"":""WorkOrder.CoordinatedBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Spare4ServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""WorkStepAuth.1stSig"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.UsageBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.PreFlightBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.PostFlightBy"",""count"":1,""ratio"":0.041666668},{""value"":""ItemSupplementaryServicing.TradeBy"",""count"":1,""ratio"":0.041666668},{""value"":""WorkOrder.Afrc.CoordinatedBy"",""count"":1,""ratio"":0.041666668},{""value"":""ItemSupplementaryServicing.SuperBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Spare3ServiceBy"",""count"":1,""ratio"":0.041666668},{""value"":""FlightServicingCertificate.Spare2ServiceBy"",""count"":1,""ratio"":0.041666668}]",True
366,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,CREATED_BY,1.0,String,0,0,0,24,0,1,,,,"[{""value"":""ROOTUSER"",""count"":24,""ratio"":1.0}]",True
367,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,CREATED_ON,1.0,String,0,0,0,24,0,1,,,,"[{""value"":""06-NOV-09"",""count"":24,""ratio"":1.0}]",True
368,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,DESCRIPTION,1.0,String,0,0,0,24,0,25,,,,"[{""value"":""MF705 - MF700C Coordinator"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Spare1"",""count"":1,""ratio"":0.041666668},{""value"":""MF705(Army) - Fuelling"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Spare3"",""count"":1,""ratio"":0.041666668},{""value"":""Default Authorization for 2nd Sig. on Operational WorkStep"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Entry of Sortie Details"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Coordinator"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Pre-Flight signoff (Aircrew)"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Coordinator (Flight Servicing not required)"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Avionic"",""count"":1,""ratio"":0.041666668},{""value"":""MF704A - Minor faults noticed during aircraft husbandry"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Spare4"",""count"":1,""ratio"":0.041666668},{""value"":""MF705SSC - Supplementary Servicing carried out (Super)"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Post Flight Signoff (aircrew)"",""count"":1,""ratio"":0.041666668},{""value"":""Task Deferment"",""count"":1,""ratio"":0.041666668},{""value"":""Default Authorization for 3rd Sig. on Operational WorkStep"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Aircraft"",""count"":1,""ratio"":0.041666668},{""value"":""MF707B - Coordinate Work Order"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Spare5"",""count"":1,""ratio"":0.041666668},{""value"":""Default Authorization for 1st Sig. on Operational WorkStep"",""count"":1,""ratio"":0.041666668},{""value"":""Task Extension"",""count"":1,""ratio"":0.041666668},{""value"":""MF705 - Flt Servicing Req - Spare2"",""count"":1,""ratio"":0.041666668},{""value"":""MF705SSC - Supplementary Servicing carried out (Trade)"",""count"":1,""ratio"":0.041666668},{""value"":""MF707B(AFRC) - Form completed correctly"",""count"":1,""ratio"":0.041666668}]",True
369,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,LAST_CHANGED_BY,0.0,Unknown,0,0,0,0,24,0,,,,,False
370,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,LAST_CHANGED_ON,0.0,Unknown,0,0,0,0,24,0,,,,,False
371,GoldESP Raw,CERTIFICATION_POINTS_DATA_TABLE,VERSION_NUMBER,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":24,""ratio"":1.0}]",True
372,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BDF_TRANSACTION_DATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
373,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_DATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
374,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_ESDC,0.0,Unknown,0,0,0,0,1,0,,,,,False
375,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_ESDC_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
376,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_HMIC,0.0,Unknown,0,0,0,0,1,0,,,,,False
377,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_HMIC_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
378,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_LAST_UPDATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
379,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_MMAC,0.0,Unknown,0,0,0,0,1,0,,,,,False
380,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_MMAC_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
381,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_SFCI,0.0,Unknown,0,0,0,0,1,0,,,,,False
382,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_SFCI_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
383,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_SRC,0.0,Unknown,0,0,0,0,1,0,,,,,False
384,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_SRC_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
385,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_TLMC,0.0,Unknown,0,0,0,0,1,0,,,,,False
386,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BME_TLMC_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
387,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_ADD_REF_NBR_IND,0.0,Unknown,0,0,0,0,1,0,,,,,False
388,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_CAGE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
389,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_CAGE_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
390,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_DOC_ID_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
391,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_OPTION_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
392,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_REF_NUMBER,0.0,Unknown,0,0,0,0,1,0,,,,,False
393,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BV7_REF_NUMBER_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
394,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_ACTION_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
395,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_ACTION_CD_INFO,0.0,Unknown,0,0,0,0,1,0,,,,,False
396,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_CAGE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
397,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_CAGE_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
398,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_DOC_ID_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
399,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_OPTION_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
400,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_REF_NUMBER,0.0,Unknown,0,0,0,0,1,0,,,,,False
401,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_REF_NUMBER_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
402,GoldESP Raw,CGVT_MERGED_DATA_TABLE,BVR_RELATED_SRAN,0.0,Unknown,0,0,0,0,1,0,,,,,False
403,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CFO_LAST_UPDATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
404,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CFO_MAC,0.0,Unknown,0,0,0,0,1,0,,,,,False
405,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CFO_MAC_DATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
406,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ACQ_ADV_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
407,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ACQ_ADV_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
408,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ADPE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
409,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ADPE_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
410,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_AFEMS_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
411,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_AFEMS_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
412,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_AF_IM,0.0,Unknown,0,0,0,0,1,0,,,,,False
413,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_AIRLIFT_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
414,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_AIRLIFT_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
415,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_BUDGET_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
416,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_BUDGET_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
417,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_DEMIL_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
418,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_DEMIL_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
419,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_DOC_ID_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
420,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_EFF_DATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
421,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ERRC_CD_NEW,0.0,Unknown,0,0,0,0,1,0,,,,,False
422,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ERRC_CD_NEW_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
423,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ERRC_CD_OLD,0.0,Unknown,0,0,0,0,1,0,,,,,False
424,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_FUND_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
425,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_FUND_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
426,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ITEM_NAME,0.0,Unknown,0,0,0,0,1,0,,,,,False
427,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_ITEM_NAME_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
428,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_LAST_UPDATE,0.0,Unknown,0,0,0,0,1,0,,,,,False
429,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_MAT_MGT_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
430,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_MAT_MGT_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
431,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PHRASE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
432,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PHRASE_SN_INFO,0.0,Unknown,0,0,0,0,1,0,,,,,False
433,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PHY_SEC_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
434,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PHY_SEC_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
435,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PMI_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
436,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PMI_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
437,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PRICE_VAL_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
438,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PRO_SOURCE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
439,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_PRO_SOURCE_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
440,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_QTY_UNIT_PACK,0.0,Unknown,0,0,0,0,1,0,,,,,False
441,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_QTY_UNIT_PACK_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
442,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_REPORT_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
443,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_REPORT_CD_OVERRIDE,0.0,Unknown,0,0,0,0,1,0,,,,,False
444,GoldESP Raw,CGVT_MERGED_DATA_TABLE,CMD_SHELF_LIFE_CD,0.0,Unknown,0,0,0,0,1,0,,,,,False
