id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
79,4,TC_ACTIVITY,complete,DESCRIPTION,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
80,4,TC_ACTIVITY,unique,DESCRIPTION,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
662,4,TC_ACTIVITY,length,DESTINATION,,,ADW-ICD-1.8,"{\"max\": 40}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
96,4,TC_ACTIVITY,length,DESTINATION,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
97,4,TC_ACTIVITY,complete,DESTINATION,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
98,4,TC_ACTIVITY,unique,DESTINATION,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
663,4,TC_ACTIVITY,length,DRIVERNAME,,,ADW-ICD-1.8,"{\"max\": 100}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
126,4,TC_ACTIVITY,length,DRIVERNAME,,,ICD-1.2,"{\"max\": 255}",2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
127,4,TC_ACTIVITY,complete,DRIVERNAME,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
128,4,TC_ACTIVITY,unique,DRIVERNAME,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
108,4,TC_ACTIVITY,length,DRIVERRANK,,,ICD-1.2,"{\"max\": 20}",2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
109,4,TC_ACTIVITY,complete,DRIVERRANK,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
110,4,TC_ACTIVITY,unique,DRIVERRANK,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
664,4,TC_ACTIVITY,length,DRIVERSERVICENUMBER,,,ADW-ICD-1.8,"{\"max\": 11}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
111,4,TC_ACTIVITY,length,DRIVERSERVICENUMBER,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
112,4,TC_ACTIVITY,complete,DRIVERSERVICENUMBER,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
113,4,TC_ACTIVITY,unique,DRIVERSERVICENUMBER,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
665,4,TC_ACTIVITY,length,ENDODO,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
666,4,TC_ACTIVITY,length,EVENTID,,,ADW-ICD-1.8,"{\"max\": 32}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
69,4,TC_ACTIVITY,length,EVENTID,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
70,4,TC_ACTIVITY,complete,EVENTID,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
71,4,TC_ACTIVITY,unique,EVENTID,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
667,4,TC_ACTIVITY,length,EVENTNAME,,,ADW-ICD-1.8,"{\"max\": 40}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
90,4,TC_ACTIVITY,length,EVENTNAME,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
91,4,TC_ACTIVITY,complete,EVENTNAME,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
92,4,TC_ACTIVITY,unique,EVENTNAME,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
668,4,TC_ACTIVITY,length,EVENTOWNERNAME,,,ADW-ICD-1.8,"{\"max\": 60}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
93,4,TC_ACTIVITY,length,EVENTOWNERNAME,,,ICD-1.2,"{\"max\": 100}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
94,4,TC_ACTIVITY,complete,EVENTOWNERNAME,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
95,4,TC_ACTIVITY,unique,EVENTOWNERNAME,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
669,4,TC_ACTIVITY,length,EVENTOWNERUIN,,,ADW-ICD-1.8,"{\"max\": 6}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
99,4,TC_ACTIVITY,length,EVENTOWNERUIN,,,ICD-1.2,"{\"max\": 20}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
100,4,TC_ACTIVITY,complete,EVENTOWNERUIN,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
101,4,TC_ACTIVITY,unique,EVENTOWNERUIN,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
670,4,TC_ACTIVITY,length,EVENTUSAGE,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
671,4,TC_ACTIVITY,length,FUELDRAWNSUM,,,ADW-ICD-1.8,"{\"max\": 15}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
672,4,TC_ACTIVITY,length,STARTODO,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.071Z,dq,2024-06-25T13:29:24.071Z,dq,,
673,4,TC_ACTIVITY,length,UNITIDENTITYNUMBER,,,ADW-ICD-1.8,"{\"max\": 6}",2024-06-25T13:29:24.072Z,dq,2024-06-25T13:29:24.072Z,dq,,
105,4,TC_ACTIVITY,length,UNITIDENTITYNUMBER,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
106,4,TC_ACTIVITY,complete,UNITIDENTITYNUMBER,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
107,4,TC_ACTIVITY,unique,UNITIDENTITYNUMBER,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
674,4,TC_ACTIVITY,length,USAGECOUNTERTYPE,,,ADW-ICD-1.8,"{\"max\": 30}",2024-06-25T13:29:24.072Z,dq,2024-06-25T13:29:24.072Z,dq,,
102,4,TC_ACTIVITY,length,USAGECOUNTERTYPE,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
103,4,TC_ACTIVITY,complete,USAGECOUNTERTYPE,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
104,4,TC_ACTIVITY,unique,USAGECOUNTERTYPE,,,ICD-1.2,,2024-06-25T15:04:13.062Z,dq,2024-06-25T15:04:13.062Z,dq,,
72,4,TC_ACTIVITY,length,USAGECOUNTERUNIT,,,ICD-1.2,"{\"max\": 50}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
73,4,TC_ACTIVITY,complete,USAGECOUNTERUNIT,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
74,4,TC_ACTIVITY,unique,USAGECOUNTERUNIT,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
54,4,TC_ACT_SEC_USAGE,length,ASSETID,,,ICD-1.2,"{\"max\": 32}",2024-06-25T15:04:13.060Z,dq,2024-06-25T15:04:13.060Z,dq,,
55,4,TC_ACT_SEC_USAGE,complete,ASSETID,,,ICD-1.2,,2024-06-25T15:04:13.060Z,dq,2024-06-25T15:04:13.060Z,dq,,
56,4,TC_ACT_SEC_USAGE,unique,ASSETID,,,ICD-1.2,,2024-06-25T15:04:13.060Z,dq,2024-06-25T15:04:13.060Z,dq,,
63,4,TC_ACT_SEC_USAGE,length,DELETEFLAG,,,ICD-1.2,"{\"max\": 1}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
64,4,TC_ACT_SEC_USAGE,complete,DELETEFLAG,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
65,4,TC_ACT_SEC_USAGE,unique,DELETEFLAG,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
645,4,TC_ACT_SEC_USAGE,complete,ENDVALUE,,,ADW-ICD-1.8,,2024-06-25T13:29:24.070Z,dq,2024-06-25T13:29:24.070Z,dq,,
646,4,TC_ACT_SEC_USAGE,length,ENDVALUE,,,ADW-ICD-1.8,"{\"max\": 22}",2024-06-25T13:29:24.070Z,dq,2024-06-25T13:29:24.070Z,dq,,
57,4,TC_ACT_SEC_USAGE,length,EVENTID,,,ICD-1.2,"{\"max\": 32}",2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
58,4,TC_ACT_SEC_USAGE,complete,EVENTID,,,ICD-1.2,,2024-06-25T15:04:13.061Z,dq,2024-06-25T15:04:13.061Z,dq,,
