rule_id$$table$$columns$$check$$check_details$$required$$valid$$hasSample$$tags$$errorMessage$$failedRowsSample
0$$tc_act_sec_usage$$ASSET_ID$$complete$$$$2087414$$2087414$$false$$$$$$
2$$tc_act_sec_usage$$ASSET_ID$$length$$"{\"max\": 32}"$$2087414$$2087414$$false$$$$$$
3$$tc_act_sec_usage$$EVENT_ID$$complete$$$$2087414$$2087414$$false$$$$$$
5$$tc_act_sec_usage$$EVENT_ID$$length$$"{\"max\": 32}"$$2087414$$2087414$$false$$$$$$
10$$tc_act_sec_usage$$USAGE_PARAMETER_NAME$$length$$"{\"max\": 30}"$$2087414$$2087414$$false$$$$$$
8$$tc_act_sec_usage$$USAGE_PARAMETER_NAME$$complete$$$$2087414$$2087414$$false$$$$$$
46$$tc_activity$$ACTIVITY_ID$$length$$"{\"max\": 20}"$$76010$$76010$$false$$$$$$
32$$tc_activity$$ACTIVITY_PLANNED_END$$complete$$$$76010$$76010$$false$$$$$$
31$$tc_activity$$ACTIVITY_PLANNED_START$$complete$$$$76010$$76010$$false$$$$$$
33$$tc_activity$$ACTIVITY_SPECIAL_INSTRUCTIONS$$length$$"{\"max\": 4000}"$$76010$$76010$$false$$$$$$
44$$tc_activity$$ACTIVITY_TYPE$$length$$"{\"max\": 255}"$$76010$$76010$$false$$$$$$
45$$tc_activity$$ACTIVITY_TYPE_DESCRIPTION$$length$$"{\"max\": 500}"$$76010$$76010$$false$$$$$$
13$$tc_activity$$ASSET_ID$$complete$$$$76010$$76010$$false$$$$$$
16$$tc_activity$$ASSET_ID$$in$$"{\"column\": \"TC_INSTANCES.ASSET_ID\"}"$$76010$$76010$$false$$$$$$
15$$tc_activity$$ASSET_ID,EVENT_ID$$unique$$$$76010$$76010$$false$$$$$$
20$$tc_activity$$ATUD_CONTROL_NUMBER$$complete$$$$76010$$76010$$false$$$$$$
21$$tc_activity$$ATUD_CONTROL_NUMBER$$length$$"{\"max\": 40}"$$76010$$76010$$false$$$$$$
18$$tc_activity$$ATUD_START_DATE$$complete$$$$76010$$76010$$false$$$$$$
43$$tc_activity$$AUTH_INITIALS$$length$$"{\"max\": 100}"$$76010$$76010$$false$$$$$$
40$$tc_activity$$AUTH_SERVICE_NUMBER$$complete$$$$76010$$76010$$false$$$$$$
41$$tc_activity$$AUTH_SERVICE_NUMBER$$length$$"{\"max\": 11}"$$76010$$76010$$false$$$$$$
42$$tc_activity$$AUTH_SURNAME$$length$$"{\"max\": 100}"$$76010$$76010$$false$$$$$$
36$$tc_activity$$DESCRIPTION$$length$$"{\"max\": 2000}"$$76010$$76010$$false$$$$$$
34$$tc_activity$$DESTINATION$$length$$"{\"max\": 40}"$$76010$$76010$$false$$$$$$
37$$tc_activity$$DRIVER_NAME$$length$$"{\"max\": 100}"$$76010$$76010$$false$$$$$$
39$$tc_activity$$DRIVER_RANK$$length$$"{\"max\": 20}"$$76010$$76010$$false$$$$$$
38$$tc_activity$$DRIVER_SERVICE_NUMBER$$length$$"{\"max\": 11}"$$76010$$76010$$false$$$$$$
14$$tc_activity$$EVENT_ID$$complete$$$$76010$$76010$$false$$$$$$
17$$tc_activity$$EVENT_ID$$in$$"{\"column\": \"TC_ACTIVITY.EVENT_ID\"}"$$76010$$76010$$false$$$$$$
28$$tc_activity$$EVENT_NAME$$complete$$$$76010$$76010$$false$$$$$$
29$$tc_activity$$EVENT_NAME$$length$$"{\"max\": 40}"$$76010$$76010$$false$$$$$$
26$$tc_activity$$EVENT_OWNER_NAME$$complete$$$$76010$$76010$$false$$$$$$
27$$tc_activity$$EVENT_OWNER_NAME$$length$$"{\"max\": 60}"$$76010$$76010$$false$$$$$$
30$$tc_activity$$EVENT_OWNER_UIN$$length$$"{\"min\": 6, \"max\": 6}"$$76010$$76010$$false$$$$$$
35$$tc_activity$$FUEL_DRAWN_SUM$$length$$"{\"max\": 15}"$$76010$$76010$$false$$$$$$
22$$tc_activity$$USAGE_COUNTER_TYPE$$complete$$$$76010$$76010$$false$$$$$$
23$$tc_activity$$USAGE_COUNTER_TYPE$$length$$"{\"max\": 30}"$$76010$$76010$$false$$$$$$
24$$tc_activity$$USAGE_COUNTER_UNIT$$complete$$$$76010$$76010$$false$$$$$$
25$$tc_activity$$USAGE_COUNTER_UNIT$$length$$"{\"max\": 50}"$$76010$$76010$$false$$$$$$
304$$tc_asset_fleet_idents$$ASSET_DS_ID$$complete$$$$36269$$36269$$false$$$$$$
305$$tc_asset_fleet_idents$$ASSET_DS_ID$$length$$"{\"max\": 32}"$$36269$$36269$$false$$$$$$
302$$tc_asset_fleet_idents$$ASSET_DS_ID,FLEET_IDENT_ID$$unique$$$$36269$$36269$$false$$$$$$
306$$tc_asset_fleet_idents$$FLEET_IDENT_ID$$complete$$$$36269$$36269$$false$$$$$$
307$$tc_asset_fleet_idents$$FLEET_IDENT_ID$$length$$"{\"max\": 500}"$$36269$$36269$$false$$$$$$
309$$tc_asset_fleet_idents$$READINESS_CODE$$length$$"{\"max\": 500}"$$36269$$36269$$false$$$$$$
488$$tc_asset_status_reason$$ASSET_ID$$complete$$$$11435260$$11435260$$false$$$$$$
490$$tc_asset_status_reason$$ASSET_ID$$length$$"{\"max\": 32}"$$11435260$$11435260$$false$$$$$$
497$$tc_asset_status_reason$$REASON_FOR_STATUS$$length$$"{\"max\": 4000}"$$11435260$$11435260$$false$$$$$$
495$$tc_asset_status_reason$$START_DATE$$complete$$$$11435260$$11435260$$false$$$$$$
492$$tc_asset_status_reason$$STATUS$$complete$$$$11435260$$11435260$$false$$$$$$
493$$tc_asset_status_reason$$STATUS$$length$$"{\"max\": 100}"$$11435260$$11435260$$false$$$$$$
367$$tc_calculated_oper_param$$CALCULATION_FORMULA$$length$$"{\"max\": 4000}"$$647$$647$$false$$$$$$
357$$tc_calculated_oper_param$$LEVEL_1_DESC$$complete$$$$647$$647$$false$$$$$$
358$$tc_calculated_oper_param$$LEVEL_1_DESC$$length$$"{\"max\": 35}"$$647$$647$$false$$$$$$
359$$tc_calculated_oper_param$$LEVEL_2_DESC$$complete$$$$647$$647$$false$$$$$$
360$$tc_calculated_oper_param$$LEVEL_2_DESC$$length$$"{\"max\": 35}"$$647$$647$$false$$$$$$
361$$tc_calculated_oper_param$$LEVEL_3_DESC$$complete$$$$647$$647$$false$$$$$$
362$$tc_calculated_oper_param$$LEVEL_3_DESC$$length$$"{\"max\": 64}"$$647$$647$$false$$$$$$
354$$tc_calculated_oper_param$$NSN$$in$$"{\"column\": \"TC_PART_TYPE.NSN\"}"$$647$$647$$false$$$$$$
355$$tc_calculated_oper_param$$NSN$$complete$$$$647$$647$$false$$$$$$
356$$tc_calculated_oper_param$$NSN$$length$$"{\"max\": 50}"$$647$$647$$false$$$$$$
352$$tc_calculated_oper_param$$OPER_PARAM_DS_ID$$complete$$$$647$$647$$false$$$$$$
353$$tc_calculated_oper_param$$OPER_PARAM_DS_ID$$length$$"{\"max\": 32}"$$647$$647$$false$$$$$$
351$$tc_calculated_oper_param$$OPER_PARAM_DS_ID,NSN$$unique$$$$647$$647$$false$$$$$$
363$$tc_calculated_oper_param$$USAGE_PARAMETER_NAME$$complete$$$$647$$647$$false$$$$$$
364$$tc_calculated_oper_param$$USAGE_PARAMETER_NAME$$length$$"{\"max\": 30}"$$647$$647$$false$$$$$$
365$$tc_calculated_oper_param$$USAGE_PARAM_CODE$$complete$$$$647$$647$$false$$$$$$
