id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
42,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F11,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
43,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F12,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
44,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F13,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
45,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F14,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
46,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F2,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
47,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F3,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
48,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F4,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
49,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F5,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
50,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F6,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
51,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F7,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
52,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F8,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
53,2,ACTION_ITEM_ENTRIES,length,GEN_STR_F9,,,,"{\"max\": 100}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
54,2,ACTION_ITEM_ENTRIES,length,STATUS_LAST_CHANGED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
55,2,ACTION_ITEM_ENTRIES,length,SUPPORT_INFO_NAME,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
56,2,ACTION_ITEM_ENTRY_COMMENTS,length,ACTION_ITEM_TK,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
57,2,ACTION_ITEM_SUPPORT_FIELDS,length,ACTUAL_FIELD,,,,"{\"max\": 32}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
58,2,ACTION_ITEM_SUPPORT_FIELDS,length,DATA_TYPE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
59,2,ACTION_ITEM_SUPPORT_FIELDS,length,FIELD_DTL_CMD,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
60,2,ACTION_ITEM_SUPPORT_FIELDS,length,FIELD_LABEL,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
